,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.0409692729403,-0.0290871815399,0.016022155692,-0.0400047677668,0.0347533076626,0.0378272369443,0.0413960161485,0.00537904090794,0.0390405590977,0.0242862179116,0.0317786196299,0.0236289763541,0.0133099350417,0.0377833578269,0.0400309437739,0.0201119092405
1,-0.0447924908719,0.043649884342,-0.0120973759843,-0.024310106296,0.0332224330688,0.039637130493,0.0402391923272,-0.00174614014298,0.0304852126562,0.0119829448724,0.0460967328996,-0.017178035065,0.0654279180247,0.0792913037591,0.0370766816469,0.0113374630232
2,-0.0414704365577,-0.0331530924598,0.0153606689143,-0.0115203709167,0.0349583230935,0.0373576282607,0.0262925278323,0.0151554830632,0.0148330814868,0.0479678273629,0.0514509394175,0.0126777373567,0.0261486621524,0.0253207841489,0.0580665662144,0.0109589290241
3,-0.0361218274804,-0.069361444171,0.0562461849226,-0.0297705122964,0.0324170041479,0.0204879518221,0.0270840986071,0.00972714175589,0.0362865043201,0.0431538942661,0.0396121648716,0.0791658082122,0.0158813845232,0.0450696026378,0.0641161661796,0.0510756871557
4,-0.0432419981712,-0.0231575600029,0.0371364198536,-0.00204310209884,0.041063560125,0.0208838955426,0.0337563878521,0.0230690531313,0.0400930907917,0.0286863408467,0.0226738726852,0.0329445710258,0.0180699189,0.0105859631002,0.0115122555959,0.0516624036929
5,-0.0361000411482,-0.0380707279937,0.0493250837658,-0.0396029964348,0.0413765630481,0.0318123678917,0.0398598773296,0.0299451547215,0.0499569797628,0.0603764314349,0.031172412845,0.0483977395341,0.020592446664,0.0313455333555,0.0641515108104,0.00352949081999
6,-0.0377306060971,-0.0412811916845,0.035972553335,-0.0262504300183,0.0477108981354,0.0587457005358,0.0447953500231,0.0216797036752,0.0336207484872,0.0505361088929,0.036820108382,0.0638385159683,0.0151598988009,0.0299287391617,0.0320177851601,0.0254192479264
7,-0.0379171867205,-0.0379474399327,0.0492989630061,-0.0270530894184,0.0469096529976,0.0438804803527,0.0305516882295,0.00310271264307,0.0366976068624,0.0566629580405,0.0408157233754,0.0170216744697,-0.00199724862722,0.0239075885052,0.0471972564944,-0.00237675705499
8,-0.039966610615,-0.0138035250635,0.0400537880622,-0.0148715782452,0.0455135012159,0.03902289361,0.03747137043,0.0201577847858,0.0435383955052,0.0406681969973,0.0233025545281,0.0211504927244,0.0161179264078,0.027683096487,0.0764602399974,0.0583036494905
9,-0.0390404282217,-0.0453043887416,0.0569083428865,-0.0245263654417,0.0483894509984,0.0179313595158,0.0404562128715,0.00440787887343,0.0441705878836,0.0555831477547,0.0396614085453,-0.00405588418211,-0.00415664506522,0.0118354347439,0.051225033326,-0.0270888271468
10,-0.0414335078302,-0.104836851396,0.0504920624145,-0.027095134658,0.00278482248393,0.00490045304683,0.0355456684892,-0.0206474325516,0.0324966483217,0.0473085905107,-0.00494838271664,0.0702493145073,0.0110292350732,0.0311534995021,0.0134676639683,-0.0201397783207
11,-0.0425691478105,-0.0163797650485,0.0276270013754,0.00831575776837,0.0421749775134,0.0331758550668,0.0301419235837,0.0301492629166,0.010286904602,0.0296171442292,-0.00213558166141,0.0092832634619,0.0374990918509,0.0444640038564,0.0366807307528,-0.00175606511184
12,-0.0370265634562,-0.0265103548635,0.0467980451918,-0.0418937032145,0.0274256234934,0.0338749755388,0.0341456817107,0.0364076080907,0.0383484437726,0.0556696442324,0.0137311077669,0.057832347101,0.0243739148675,0.0584083733874,0.0571754592609,0.0415621332796
13,-0.0389226786093,-0.0429490073109,0.0322799208541,-0.0125610771299,0.0317531961026,0.0705387600102,0.0452563769663,-0.0016614008061,-0.000742466537101,0.0535000648753,0.0423940221012,0.0300165139431,0.00757704794265,0.0530325812558,0.0218701786509,-0.010503147992
14,-0.0408108432789,-0.0618638052448,0.0143705075695,-0.029146634365,0.0331159785241,0.0414798153412,0.0111109709943,-0.00280214164206,0.0336894056214,0.0523179631462,0.0543839321867,0.0195728565226,0.00918322032587,0.0388678170931,0.0238241196029,0.0520347353874
15,-0.0362960088477,-0.0143001727386,0.0507511282847,-0.0559282482362,0.0496653515206,0.0398456474595,0.0236801433741,0.017124258481,0.0295341289393,0.0362019807353,0.0417906859199,0.0559444359805,0.0241828271571,0.0650236556887,0.0378640383567,0.0571034293556
16,-0.0355071741207,-0.109008742678,0.0609879711041,-0.0357207452334,0.0195001494865,0.0504338750677,0.032996481971,0.0246818465193,0.000846758002691,0.0465461251685,0.0572886542605,0.065774135233,0.0143343078256,0.0374031840245,0.037126551056,-0.0324167625828
17,-0.0397455538464,-0.0582237816391,0.0529117702715,-0.0354554498942,0.0264352436502,0.0333559321024,0.0296397675131,0.00526330419788,0.0381653625619,0.0494306075713,0.0455436931523,0.0462988750192,0.0211107129591,0.028471678152,0.0065895645711,0.00139042312959
