,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.939544575447,-0.993054086853,0.998203522027,0.272300898547,0.451575991178,-0.685833756581,0.675221029128,-0.56665604735,0.372011871998,-0.183047413142,0.994836526075,0.678015161989,-0.996990263228,0.552740399816,0.996927323934,-0.602799934701
1,0.866275932611,0.00403502105729,-0.801646253484,0.464402205744,-0.875311389307,0.879976314724,0.557720281531,-0.959923164602,-0.262491268487,0.193897488378,-0.992627586842,-0.948650060115,-0.110058549061,-0.0930758410533,0.940504246316,0.718363107326
2,0.60915150456,0.836731336863,-0.629353911563,-0.953418131432,0.970431340165,0.964016817778,0.152308257764,-0.903911238395,-0.0162647110144,-0.961553582549,0.652962056473,0.366417312842,-0.507573835597,-0.305194497693,-0.78801625206,-0.00705353592835
3,0.896578421535,0.989357079985,-0.920810253985,0.114808956785,-0.96300675215,0.325335552203,0.990928540781,-0.960238083153,-0.944316644347,0.333373501367,0.643607482328,-0.215163587332,0.329197325273,0.993536574341,-0.999369210103,0.979929126872
4,-0.868620448051,-0.969243370571,-0.996608558662,0.286211539929,0.772810613997,0.0806811102123,0.913371016724,-0.647445943314,-0.833544529281,-0.995458487845,-0.985068654976,-0.73047953513,-0.739679981111,0.705348369997,0.717854819044,0.0546406615764
5,0.489009045856,0.440698575245,-0.978083563066,-0.997526916668,0.0626905511473,0.557475329746,-0.899989159218,0.960344991506,-0.241210154207,0.242722431705,0.849296958851,-0.999988736558,0.986919939656,0.924375979938,-0.994891051913,-0.968003913584
6,-0.999031265914,-0.527554604537,-0.465465348445,-0.368750369199,-0.999360164024,-0.0782984647163,-0.557972233708,0.993464600561,0.352413251376,-0.613812435545,-0.986386070495,0.950296719431,0.0432850635524,-0.97034810517,-0.554198970151,0.114532153081
7,-0.775603263184,-0.183835874224,-0.764974106462,-0.562392665232,-0.194921926542,0.450913762346,0.742382083993,0.848249362214,-0.795304055123,-0.905356760068,0.946350753108,-0.217681834828,-0.246178950876,-0.91323334002,-0.828868115142,-0.956596286416
8,-0.385300862701,0.79254260001,-0.576608795365,0.0998013706762,0.99514797138,0.168089168744,-0.776309044869,0.707001074633,-0.882623096256,-0.629390972128,0.560012587909,0.772902970341,-0.802094727793,0.990952209109,0.995876007062,0.149310244456
9,-0.998860498985,0.941577237142,0.611623213911,-0.166831456408,-0.997743462264,-0.648828001748,0.495438466839,-0.587835331348,0.978150536933,0.834712389733,-0.745181279209,-0.396036716828,-0.22357323677,-0.890799552606,-0.172399415456,0.777226062304
10,0.52353157552,0.954772489131,0.213852979916,0.327457730938,0.975418230597,-0.0648355462675,0.91534670371,0.277446458212,0.528838468607,0.861783777034,-0.92631452145,-0.166776200625,0.550480522662,-0.858227945461,-0.717373481109,0.652092354977
11,0.479969164279,0.954284487524,0.960216637256,0.33805236686,0.636628432035,0.58650992211,0.829797866962,-0.0870264423425,-0.826296217544,-0.879285960508,-0.826590312236,0.699887041959,0.989619040837,0.252648053067,0.981564787887,-0.400012499019
12,0.425505357116,-0.375634726463,-0.863644393164,0.313307692716,0.761864884295,-0.559701159743,0.976138405383,-0.192662972626,0.811036398626,0.0590199616973,-0.869171795748,0.682845029435,-0.831932289415,0.946466982586,-0.100784993184,-0.53638392369
13,0.779854025194,0.939386427812,-0.998071754782,-0.646164529415,-0.841247176947,-0.997693984109,-0.80466292038,-0.990899690174,-0.351860707019,-0.901632248877,-0.847798751228,0.722689995957,0.99492276194,0.559990752527,0.644459114455,0.0305518881985
14,0.56749231563,-0.822156035928,0.340644049226,0.0731641067841,0.831043385564,-0.251828845657,0.91337398165,-0.0388543661703,0.767109416562,-0.860288867667,-0.983389887958,-0.551646202856,-0.998120487063,0.493868218847,0.500179031553,0.0480146741345
15,0.857505263238,-0.00267587410451,0.999988386244,-0.841233266203,0.218343064406,0.39546377806,0.293564668517,-0.968884825433,0.856628923799,-0.832857350836,0.0657480664459,0.974109379474,0.0578517493268,0.231054441415,-0.998145172454,0.506017368862
16,-0.599063628143,0.20402742003,0.334379215214,-0.193915166522,-0.0662025094805,-0.553611999616,-0.996706617694,0.403227261492,0.512892800117,-0.990251933302,-0.995615292011,0.844360957236,-0.495421728338,0.905497100962,0.13852632697,0.340048983857
17,0.528073038967,0.435038671446,-0.676383230783,0.575006626021,0.862911124357,0.627637441467,-0.468669864188,-0.0770773977241,-0.943253244032,-0.518609919618,0.947907797275,0.133899048778,-0.563181484048,-0.134714625496,0.563444219864,-0.99991749042
18,-0.777634087992,-0.634611404696,0.935617639536,0.993294297617,-0.660928332183,-0.870537341859,-0.582584379834,0.980647473979,0.818321250767,-0.999094120883,0.77715480784,0.523726869076,0.68836811521,-0.30448262043,-0.560343588764,0.841575929651
19,-0.28326137144,0.65671345114,-0.159002777132,0.984432664775,0.987152650781,-0.955431348293,-0.271513680491,-0.106198367123,0.795675586176,-0.632472373181,0.960842170377,-0.0719130596534,0.945628543319,-0.999047757568,0.0495744534402,-0.409904413194
20,0.117154941526,0.997311161239,0.624518433781,0.835895071638,0.191116944811,-0.991086007401,-0.638506835021,0.0277530666097,0.982156181521,-0.571320265094,-0.379688122037,-0.404872826945,0.0860090413141,0.894295112183,-0.995530991853,0.832042432938
21,0.758649850084,-0.495857339264,-0.353049681297,0.607306894146,-0.295109858115,-0.546406808547,0.00612480477252,-0.900573568113,0.975131038873,-0.880705534533,-0.950363888237,0.813721612601,0.558064529351,-0.946553039338,0.578034323539,-0.982918103004
22,0.6453487899,0.472757331884,-0.79441854718,-0.680761111162,-0.589998685125,0.910231120169,0.998140341872,0.996754839893,0.807020118615,0.249668755879,0.993271985713,0.718619432019,0.357195070822,-0.990052529003,0.866939765801,0.601211945527
23,-0.181923255025,0.875648841984,-0.710573605435,0.283554989447,0.735014261817,0.0601276653986,0.941097596299,-0.367908274411,-0.572904455664,0.878608266169,-0.950384396056,-0.0544056324313,-0.447812385892,-0.13657437689,0.346998800428,0.864612871893
24,-0.458275714007,0.291802327098,0.393749458856,-0.0920938837764,0.588638008285,-0.978647728688,-0.195803567536,0.998471691392,-0.958665532221,0.531621530125,-0.699954597806,-0.927567247327,-0.243726110788,-0.967713199814,0.839579684194,-0.631441345747
25,-0.765372836605,0.812038474211,-0.90374057182,-0.601922383999,0.260639158249,0.925382159009,-0.647930004284,0.787518080159,0.68076183348,-0.926957731468,0.937371976219,0.766930299817,0.998960211057,-0.959826414681,-0.272199877453,-0.933128405557
26,-0.7167768122,-0.96463064565,0.781407333361,-0.782562411737,0.636801554091,-0.162925670635,0.995089969266,0.939734751776,0.10200080719,0.170051225832,-0.92884873478,-0.997543599038,0.512456062571,-0.411249580759,0.493348365404,-0.833687702304
27,-0.270874293565,0.739166028327,0.0691498733726,-0.987266152321,-0.0633382368741,0.0592558954546,0.713107529385,-0.78090344481,0.0937823757186,0.65308611784,-0.172973821862,-0.997218109125,-0.578494471105,0.997193231753,-0.878442457652,-0.632420806788
28,0.218676206644,-0.0732396236653,-0.0780429695467,-0.768973158371,0.999089854045,-0.997595519401,0.963381954501,-0.942153538675,0.0365553827604,0.934527851132,-0.488615482657,-0.479869549361,-0.187369626467,-0.760326471915,-0.552570709219,0.883165587096
